( 156.847,  157,  157.397 ) ( 170.519,  171,  171.345 ) ( 113.889,  114,  114.232 ) ( 129.878,  130,  130.356 ) ( 59.847,  60,  60.439 ) ( 100000000.000,  100000000,  100000000.000 ) ( 39.611,  40,  40.442 ) ( 113.894,  114,  114.151 ) ( 161.617,  162,  162.347 ) ( 126.813,  127,  127.126 ) ( 173.832,  174,  174.350 ) ( 234.764,  235,  235.228 ) ( 156.753,  157,  157.364 ) ( 155.579,  156,  156.423 ) ( 187.689,  188,  188.344 ) ( 187.581,  188,  188.460 ) ( 178.842,  179,  179.352 ) ( 257.739,  258,  258.201 ) ( 252.845,  253,  253.442 ) ( 250.874,  251,  251.271 ) ( 238.671,  239,  239.221 ) ( 257.681,  258,  258.190 ) ( 202.775,  203,  203.144 ) ( 214.577,  215,  215.154 ) ( 194.786,  195,  195.415 ) ( 186.542,  187,  187.416 ) ( 171.602,  172,  172.346 ) ( 206.756,  207,  207.443 ) ( 174.809,  175,  175.445 ) ( 156.808,  157,  157.200 ) ( 100.683,  101,  101.494 ) ( 294.878,  295,  295.133 ) ( 119.690,  120,  120.271 ) ( 132.862,  133,  133.204 ) 

( 142.543,  143,  143.193 ) ( 168.841,  169,  169.150 ) ( 131.527,  132,  132.132 ) ( 147.881,  148,  148.123 ) ( 33.765,  34,  34.466 ) ( 30.741,  31,  31.273 ) ( 100000000.000,  100000000,  100000000.000 ) ( 87.686,  88,  88.437 ) ( 132.623,  133,  133.259 ) ( 100.796,  101,  101.102 ) ( 147.690,  148,  148.482 ) ( 208.741,  209,  209.196 ) ( 130.666,  131,  131.202 ) ( 129.626,  130,  130.478 ) ( 161.726,  162,  162.456 ) ( 168.897,  169,  169.476 ) ( 164.659,  165,  165.414 ) ( 231.669,  232,  232.157 ) ( 226.811,  227,  227.253 ) ( 236.898,  237,  237.267 ) ( 246.867,  247,  247.364 ) ( 265.558,  266,  266.126 ) ( 220.576,  221,  221.365 ) ( 200.623,  201,  201.421 ) ( 180.688,  181,  181.374 ) ( 172.843,  173,  173.376 ) ( 189.609,  190,  190.411 ) ( 224.888,  225,  225.447 ) ( 192.642,  193,  193.383 ) ( 174.866,  175,  175.321 ) ( 118.521,  119,  119.124 ) ( 268.790,  269,  269.158 ) ( 93.507,  94,  94.348 ) ( 150.783,  151,  151.469 ) 

( 94.753,  95,  95.378 ) ( 120.813,  121,  121.162 ) ( 176.804,  177,  177.309 ) ( 159.539,  160,  160.143 ) ( 53.539,  54,  54.277 ) ( 100.868,  101,  101.413 ) ( 87.831,  88,  88.490 ) ( 100000000.000,  100000000,  100000000.000 ) ( 47.816,  48,  48.283 ) ( 52.898,  53,  53.400 ) ( 99.854,  100,  100.262 ) ( 157.776,  158,  158.497 ) ( 82.885,  83,  83.201 ) ( 81.824,  82,  82.199 ) ( 113.839,  114,  114.348 ) ( 120.546,  121,  121.476 ) ( 116.822,  117,  117.412 ) ( 183.642,  184,  184.363 ) ( 178.536,  179,  179.282 ) ( 188.531,  189,  189.366 ) ( 198.840,  199,  199.355 ) ( 217.672,  218,  218.269 ) ( 192.523,  193,  193.316 ) ( 152.669,  153,  153.315 ) ( 132.798,  133,  133.259 ) ( 124.760,  125,  125.115 ) ( 161.582,  162,  162.179 ) ( 214.872,  215,  215.256 ) ( 243.664,  244,  244.128 ) ( 194.821,  195,  195.162 ) ( 187.642,  188,  188.282 ) ( 220.658,  221,  221.379 ) ( 45.723,  46,  46.374 ) ( 160.741,  161,  161.434 ) 

( 78.663,  79,  79.180 ) ( 104.520,  105,  105.450 ) ( 160.743,  161,  161.495 ) ( 143.826,  144,  144.458 ) ( 90.670,  91,  91.277 ) ( 137.649,  138,  138.383 ) ( 124.880,  125,  125.214 ) ( 36.796,  37,  37.263 ) ( 100000000.000,  100000000,  100000000.000 ) ( 36.609,  37,  37.458 ) ( 52.743,  53,  53.259 ) ( 113.538,  114,  114.223 ) ( 66.745,  67,  67.328 ) ( 65.759,  66,  66.393 ) ( 97.602,  98,  98.395 ) ( 104.604,  105,  105.156 ) ( 100.820,  101,  101.209 ) ( 136.628,  137,  137.464 ) ( 131.753,  132,  132.307 ) ( 148.856,  149,  149.463 ) ( 182.819,  183,  183.307 ) ( 201.638,  202,  202.275 ) ( 176.625,  177,  177.136 ) ( 136.868,  137,  137.130 ) ( 116.889,  117,  117.242 ) ( 108.777,  109,  109.379 ) ( 145.843,  146,  146.258 ) ( 198.873,  199,  199.370 ) ( 227.610,  228,  228.179 ) ( 178.622,  179,  179.346 ) ( 171.638,  172,  172.318 ) ( 173.861,  174,  174.318 ) ( 56.880,  57,  57.490 ) ( 144.714,  145,  145.488 ) 

( 41.609,  42,  42.312 ) ( 67.628,  68,  68.377 ) ( 123.751,  124,  124.255 ) ( 106.880,  107,  107.424 ) ( 66.832,  67,  67.124 ) ( 113.776,  114,  114.414 ) ( 100.815,  101,  101.229 ) ( 26.706,  27,  27.104 ) ( 74.724,  75,  75.303 ) ( 100000000.000,  100000000,  100000000.000 ) ( 46.740,  47,  47.240 ) ( 107.563,  108,  108.477 ) ( 29.651,  30,  30.499 ) ( 28.879,  29,  29.325 ) ( 60.555,  61,  61.255 ) ( 67.777,  68,  68.214 ) ( 63.889,  64,  64.345 ) ( 130.744,  131,  131.107 ) ( 125.888,  126,  126.282 ) ( 135.557,  136,  136.475 ) ( 145.739,  146,  146.391 ) ( 164.655,  165,  165.423 ) ( 139.550,  140,  140.333 ) ( 99.662,  100,  100.132 ) ( 79.583,  80,  80.285 ) ( 71.664,  72,  72.336 ) ( 108.672,  109,  109.426 ) ( 161.631,  162,  162.237 ) ( 190.896,  191,  191.207 ) ( 141.763,  142,  142.193 ) ( 134.592,  135,  135.249 ) ( 167.552,  168,  168.147 ) ( 19.610,  20,  20.352 ) ( 107.542,  108,  108.173 ) 

( 82.686,  83,  83.461 ) ( 108.588,  109,  109.486 ) ( 164.821,  165,  165.461 ) ( 147.581,  148,  148.481 ) ( 107.560,  108,  108.456 ) ( 154.649,  155,  155.174 ) ( 141.653,  142,  142.206 ) ( 67.800,  68,  68.393 ) ( 87.585,  88,  88.168 ) ( 40.614,  41,  41.292 ) ( 100000000.000,  100000000,  100000000.000 ) ( 60.558,  61,  61.150 ) ( 70.777,  71,  71.329 ) ( 69.711,  70,  70.405 ) ( 101.823,  102,  102.391 ) ( 108.502,  109,  109.106 ) ( 104.641,  105,  105.377 ) ( 83.830,  84,  84.129 ) ( 78.790,  79,  79.371 ) ( 95.564,  96,  96.323 ) ( 143.752,  144,  144.412 ) ( 162.807,  163,  163.355 ) ( 174.807,  175,  175.182 ) ( 140.512,  141,  141.213 ) ( 120.891,  121,  121.408 ) ( 112.839,  113,  113.119 ) ( 149.896,  150,  150.239 ) ( 202.642,  203,  203.237 ) ( 231.734,  232,  232.267 ) ( 182.864,  183,  183.318 ) ( 175.620,  176,  176.235 ) ( 120.637,  121,  121.451 ) ( 60.686,  61,  61.328 ) ( 148.878,  149,  149.286 ) 

( 203.796,  204,  204.271 ) ( 229.555,  230,  230.295 ) ( 285.865,  286,  286.326 ) ( 268.616,  269,  269.411 ) ( 215.554,  216,  216.440 ) ( 254.783,  255,  255.446 ) ( 236.642,  237,  237.399 ) ( 161.569,  162,  162.406 ) ( 124.551,  125,  125.463 ) ( 161.535,  162,  162.309 ) ( 122.724,  123,  123.143 ) ( 100000000.000,  100000000,  100000000.000 ) ( 191.729,  192,  192.168 ) ( 190.900,  191,  191.363 ) ( 222.591,  223,  223.125 ) ( 229.864,  230,  230.254 ) ( 225.626,  226,  226.423 ) ( 143.838,  144,  144.157 ) ( 138.881,  139,  139.238 ) ( 155.893,  156,  156.491 ) ( 183.641,  184,  184.121 ) ( 164.534,  165,  165.355 ) ( 214.727,  215,  215.108 ) ( 248.803,  249,  249.257 ) ( 241.638,  242,  242.413 ) ( 233.891,  234,  234.430 ) ( 250.845,  251,  251.354 ) ( 281.680,  282,  282.493 ) ( 331.715,  332,  332.186 ) ( 296.780,  297,  297.413 ) ( 296.763,  297,  297.292 ) ( 112.657,  113,  113.141 ) ( 181.506,  182,  182.402 ) ( 269.840,  270,  270.283 ) 

( 37.615,  38,  38.500 ) ( 63.590,  64,  64.357 ) ( 119.652,  120,  120.478 ) ( 102.625,  103,  103.216 ) ( 87.673,  88,  88.216 ) ( 134.681,  135,  135.385 ) ( 121.801,  122,  122.319 ) ( 56.703,  57,  57.481 ) ( 104.632,  105,  105.406 ) ( 29.651,  30,  30.278 ) ( 76.580,  77,  77.398 ) ( 86.504,  87,  87.182 ) ( 100000000.000,  100000000,  100000000.000 ) ( 24.663,  25,  25.467 ) ( 30.698,  31,  31.296 ) ( 37.720,  38,  38.456 ) ( 46.524,  47,  47.173 ) ( 109.799,  110,  110.181 ) ( 104.608,  105,  105.476 ) ( 121.650,  122,  122.117 ) ( 141.643,  142,  142.114 ) ( 160.677,  161,  161.318 ) ( 135.721,  136,  136.125 ) ( 95.502,  96,  96.151 ) ( 75.660,  76,  76.120 ) ( 67.831,  68,  68.364 ) ( 104.767,  105,  105.226 ) ( 157.639,  158,  158.264 ) ( 186.729,  187,  187.189 ) ( 137.629,  138,  138.167 ) ( 130.701,  131,  131.303 ) ( 146.579,  147,  147.274 ) ( 49.898,  50,  50.236 ) ( 103.750,  104,  104.151 ) 

( 12.569,  13,  13.393 ) ( 38.544,  39,  39.357 ) ( 94.640,  95,  95.306 ) ( 77.606,  78,  78.395 ) ( 86.517,  87,  87.286 ) ( 133.755,  134,  134.145 ) ( 120.538,  121,  121.428 ) ( 55.718,  56,  56.143 ) ( 103.552,  104,  104.405 ) ( 28.884,  29,  29.267 ) ( 75.526,  76,  76.127 ) ( 111.834,  112,  112.185 ) ( 24.853,  25,  25.336 ) ( 100000000.000,  100000000,  100000000.000 ) ( 31.668,  32,  32.376 ) ( 38.607,  39,  39.466 ) ( 34.632,  35,  35.219 ) ( 115.576,  116,  116.251 ) ( 129.501,  130,  130.409 ) ( 106.818,  107,  107.168 ) ( 116.745,  117,  117.172 ) ( 135.668,  136,  136.178 ) ( 110.516,  111,  111.176 ) ( 70.747,  71,  71.222 ) ( 50.852,  51,  51.179 ) ( 42.882,  43,  43.408 ) ( 79.596,  80,  80.452 ) ( 132.899,  133,  133.279 ) ( 161.729,  162,  162.421 ) ( 112.715,  113,  113.298 ) ( 105.600,  106,  106.195 ) ( 171.676,  172,  172.137 ) ( 48.531,  49,  49.458 ) ( 78.557,  79,  79.124 ) 

( 37.704,  38,  38.353 ) ( 47.601,  48,  48.402 ) ( 103.798,  104,  104.464 ) ( 86.583,  87,  87.180 ) ( 118.679,  119,  119.120 ) ( 165.691,  166,  166.416 ) ( 152.618,  153,  153.110 ) ( 87.607,  88,  88.321 ) ( 135.534,  136,  136.450 ) ( 60.581,  61,  61.222 ) ( 107.742,  108,  108.293 ) ( 117.879,  118,  118.361 ) ( 30.900,  31,  31.407 ) ( 31.598,  32,  32.188 ) ( 100000000.000,  100000000,  100000000.000 ) ( 6.632,  7,  7.113 ) ( 15.762,  16,  16.379 ) ( 122.581,  123,  123.275 ) ( 135.507,  136,  136.354 ) ( 113.782,  114,  114.291 ) ( 123.550,  124,  124.132 ) ( 142.860,  143,  143.157 ) ( 117.843,  118,  118.467 ) ( 77.777,  78,  78.250 ) ( 57.574,  58,  58.119 ) ( 49.574,  50,  50.196 ) ( 86.541,  87,  87.203 ) ( 139.792,  140,  140.183 ) ( 168.808,  169,  169.438 ) ( 119.550,  120,  120.455 ) ( 114.562,  115,  115.344 ) ( 177.884,  178,  178.169 ) ( 80.826,  81,  81.242 ) ( 87.720,  88,  88.174 ) 

( 30.542,  31,  31.349 ) ( 40.681,  41,  41.465 ) ( 96.691,  97,  97.392 ) ( 79.500,  80,  80.488 ) ( 114.553,  115,  115.436 ) ( 161.841,  162,  162.250 ) ( 148.786,  149,  149.168 ) ( 83.510,  84,  84.397 ) ( 131.613,  132,  132.112 ) ( 56.642,  57,  57.425 ) ( 103.606,  104,  104.427 ) ( 113.850,  114,  114.388 ) ( 26.750,  27,  27.360 ) ( 27.534,  28,  28.456 ) ( 6.887,  7,  7.409 ) ( 100000000.000,  100000000,  100000000.000 ) ( 8.809,  9,  9.267 ) ( 115.837,  116,  116.468 ) ( 131.699,  132,  132.197 ) ( 106.598,  107,  107.463 ) ( 116.815,  117,  117.113 ) ( 135.592,  136,  136.191 ) ( 110.677,  111,  111.423 ) ( 70.559,  71,  71.233 ) ( 50.684,  51,  51.497 ) ( 42.552,  43,  43.359 ) ( 79.809,  80,  80.425 ) ( 132.752,  133,  133.247 ) ( 161.886,  162,  162.325 ) ( 112.741,  113,  113.148 ) ( 107.770,  108,  108.460 ) ( 173.819,  174,  174.476 ) ( 76.850,  77,  77.440 ) ( 80.542,  81,  81.278 ) 

( 21.811,  22,  22.354 ) ( 31.676,  32,  32.350 ) ( 87.731,  88,  88.107 ) ( 70.554,  71,  71.156 ) ( 121.793,  122,  122.217 ) ( 168.627,  169,  169.325 ) ( 155.516,  156,  156.343 ) ( 90.585,  91,  91.269 ) ( 138.573,  139,  139.396 ) ( 63.846,  64,  64.307 ) ( 110.892,  111,  111.103 ) ( 122.601,  123,  123.234 ) ( 35.539,  36,  36.285 ) ( 34.593,  35,  35.120 ) ( 15.648,  16,  16.110 ) ( 8.627,  9,  9.488 ) ( 100000000.000,  100000000,  100000000.000 ) ( 106.794,  107,  107.429 ) ( 140.641,  141,  141.339 ) ( 97.795,  98,  98.438 ) ( 107.716,  108,  108.399 ) ( 126.759,  127,  127.106 ) ( 101.709,  102,  102.351 ) ( 61.738,  62,  62.253 ) ( 41.889,  42,  42.216 ) ( 33.661,  34,  34.454 ) ( 70.727,  71,  71.473 ) ( 123.747,  124,  124.313 ) ( 152.896,  153,  153.490 ) ( 103.554,  104,  104.275 ) ( 98.620,  99,  99.233 ) ( 165.659,  166,  166.299 ) ( 83.676,  84,  84.116 ) ( 71.749,  72,  72.193 ) 

( 107.525,  108,  108.444 ) ( 133.514,  134,  134.344 ) ( 189.666,  190,  190.131 ) ( 172.737,  173,  173.222 ) ( 132.701,  133,  133.132 ) ( 179.550,  180,  180.222 ) ( 166.587,  167,  167.473 ) ( 92.665,  93,  93.186 ) ( 112.788,  113,  113.324 ) ( 65.550,  66,  66.200 ) ( 84.779,  85,  85.391 ) ( 59.553,  60,  60.192 ) ( 95.824,  96,  96.279 ) ( 94.544,  95,  95.330 ) ( 126.888,  127,  127.498 ) ( 133.876,  134,  134.348 ) ( 129.797,  130,  130.168 ) ( 100000000.000,  100000000,  100000000.000 ) ( 45.702,  46,  46.484 ) ( 62.880,  63,  63.132 ) ( 115.765,  116,  116.212 ) ( 134.694,  135,  135.296 ) ( 146.735,  147,  147.470 ) ( 165.660,  166,  166.217 ) ( 145.710,  146,  146.261 ) ( 137.519,  138,  138.319 ) ( 174.566,  175,  175.418 ) ( 220.579,  221,  221.337 ) ( 256.552,  257,  257.227 ) ( 207.524,  208,  208.207 ) ( 200.523,  201,  201.388 ) ( 119.849,  120,  120.410 ) ( 85.711,  86,  86.170 ) ( 173.889,  174,  174.117 ) 

( 126.718,  127,  127.445 ) ( 152.846,  153,  153.106 ) ( 208.815,  209,  209.427 ) ( 191.581,  192,  192.412 ) ( 151.637,  152,  152.219 ) ( 198.587,  199,  199.469 ) ( 185.563,  186,  186.197 ) ( 111.700,  112,  112.109 ) ( 131.870,  132,  132.112 ) ( 84.758,  85,  85.386 ) ( 103.736,  104,  104.172 ) ( 78.781,  79,  79.173 ) ( 114.602,  115,  115.154 ) ( 113.877,  114,  114.310 ) ( 145.756,  146,  146.423 ) ( 152.836,  153,  153.460 ) ( 148.847,  149,  149.112 ) ( 18.827,  19,  19.427 ) ( 100000000.000,  100000000,  100000000.000 ) ( 16.761,  17,  17.316 ) ( 69.634,  70,  70.448 ) ( 88.527,  89,  89.478 ) ( 100.858,  101,  101.161 ) ( 134.677,  135,  135.420 ) ( 147.542,  148,  148.129 ) ( 156.551,  157,  157.429 ) ( 136.745,  137,  137.320 ) ( 174.631,  175,  175.280 ) ( 218.787,  219,  219.480 ) ( 182.507,  183,  183.391 ) ( 219.662,  220,  220.209 ) ( 84.847,  85,  85.179 ) ( 104.660,  105,  105.295 ) ( 192.758,  193,  193.192 ) 

( 152.709,  153,  153.377 ) ( 178.521,  179,  179.368 ) ( 234.507,  235,  235.195 ) ( 217.695,  218,  218.194 ) ( 177.541,  178,  178.294 ) ( 224.769,  225,  225.315 ) ( 211.672,  212,  212.235 ) ( 137.761,  138,  138.168 ) ( 157.784,  158,  158.188 ) ( 110.531,  111,  111.396 ) ( 129.577,  130,  130.360 ) ( 104.625,  105,  105.208 ) ( 140.593,  141,  141.126 ) ( 139.611,  140,  140.444 ) ( 171.763,  172,  172.118 ) ( 178.706,  179,  179.108 ) ( 174.565,  175,  175.347 ) ( 44.684,  45,  45.342 ) ( 56.673,  57,  57.411 ) ( 100000000.000,  100000000,  100000000.000 ) ( 52.596,  53,  53.447 ) ( 71.837,  72,  72.269 ) ( 83.585,  84,  84.109 ) ( 117.725,  118,  118.117 ) ( 130.697,  131,  131.208 ) ( 182.873,  183,  183.198 ) ( 119.507,  120,  120.303 ) ( 157.654,  158,  158.128 ) ( 201.753,  202,  202.482 ) ( 165.556,  166,  166.235 ) ( 240.803,  241,  241.216 ) ( 67.880,  68,  68.497 ) ( 130.831,  131,  131.128 ) ( 213.812,  214,  214.220 ) 

( 178.585,  179,  179.360 ) ( 164.867,  165,  165.205 ) ( 198.845,  199,  199.187 ) ( 203.675,  204,  204.171 ) ( 242.647,  243,  243.143 ) ( 289.719,  290,  290.404 ) ( 276.766,  277,  277.123 ) ( 202.787,  203,  203.378 ) ( 222.551,  223,  223.327 ) ( 175.553,  176,  176.132 ) ( 194.582,  195,  195.500 ) ( 164.646,  165,  165.348 ) ( 205.662,  206,  206.337 ) ( 191.822,  192,  192.492 ) ( 198.807,  199,  199.117 ) ( 191.804,  192,  192.202 ) ( 182.737,  183,  183.418 ) ( 109.791,  110,  110.460 ) ( 111.748,  112,  112.391 ) ( 81.817,  82,  82.121 ) ( 100000000.000,  100000000,  100000000.000 ) ( 18.756,  19,  19.367 ) ( 30.510,  31,  31.189 ) ( 64.542,  65,  65.239 ) ( 77.519,  78,  78.366 ) ( 148.819,  149,  149.213 ) ( 66.758,  67,  67.313 ) ( 104.784,  105,  105.188 ) ( 148.860,  149,  149.143 ) ( 112.616,  113,  113.438 ) ( 187.631,  188,  188.428 ) ( 94.898,  95,  95.297 ) ( 195.658,  196,  196.474 ) ( 160.784,  161,  161.342 ) 

( 211.601,  212,  212.450 ) ( 204.535,  205,  205.432 ) ( 238.658,  239,  239.222 ) ( 243.586,  244,  244.160 ) ( 236.683,  237,  237.376 ) ( 283.742,  284,  284.497 ) ( 270.859,  271,  271.265 ) ( 196.889,  197,  197.375 ) ( 216.796,  217,  217.168 ) ( 169.809,  170,  170.176 ) ( 188.555,  189,  189.405 ) ( 145.881,  146,  146.293 ) ( 199.878,  200,  200.484 ) ( 198.866,  199,  199.326 ) ( 230.515,  231,  231.330 ) ( 231.549,  232,  232.263 ) ( 222.739,  223,  223.265 ) ( 103.637,  104,  104.429 ) ( 92.522,  93,  93.213 ) ( 62.899,  63,  63.347 ) ( 39.880,  40,  40.362 ) ( 100000000.000,  100000000,  100000000.000 ) ( 70.658,  71,  71.180 ) ( 104.734,  105,  105.236 ) ( 117.651,  118,  118.423 ) ( 188.898,  189,  189.142 ) ( 106.742,  107,  107.211 ) ( 116.773,  117,  117.430 ) ( 166.559,  167,  167.225 ) ( 152.821,  153,  153.326 ) ( 227.712,  228,  228.498 ) ( 75.727,  76,  76.247 ) ( 189.732,  190,  190.254 ) ( 200.668,  201,  201.451 ) 

( 147.765,  148,  148.257 ) ( 133.520,  134,  134.304 ) ( 167.733,  168,  168.343 ) ( 172.589,  173,  173.133 ) ( 211.840,  212,  212.183 ) ( 258.865,  259,  259.227 ) ( 245.711,  246,  246.352 ) ( 171.767,  172,  172.132 ) ( 191.654,  192,  192.157 ) ( 144.788,  145,  145.430 ) ( 163.724,  164,  164.498 ) ( 138.812,  139,  139.143 ) ( 174.692,  175,  175.206 ) ( 160.897,  161,  161.331 ) ( 167.592,  168,  168.143 ) ( 160.512,  161,  161.248 ) ( 151.538,  152,  152.309 ) ( 78.811,  79,  79.221 ) ( 124.709,  125,  125.224 ) ( 69.734,  70,  70.406 ) ( 35.563,  36,  36.256 ) ( 54.729,  55,  55.390 ) ( 100000000.000,  100000000,  100000000.000 ) ( 33.867,  34,  34.401 ) ( 46.561,  47,  47.355 ) ( 117.756,  118,  118.290 ) ( 35.862,  36,  36.266 ) ( 88.825,  89,  89.237 ) ( 117.535,  118,  118.192 ) ( 81.776,  82,  82.162 ) ( 156.763,  157,  157.173 ) ( 130.791,  131,  131.182 ) ( 164.831,  165,  165.234 ) ( 129.874,  130,  130.301 ) 

